word,count
좋았던,108
아쉬운,66
재미있는,58
강렬한,27
아름다운,23
멋진,23
훌륭한,9
평범한,9
부족한,9
즐거운,8
새로운,8
행복한,7
아쉽습니다,7
불필요한,7
멋있어요,7
충분한,6
엄청난,6
멋졌습니다,6
깊은,6
충분히,6
