word,count
재미있는,1831
좋았던,1574
아쉬운,578
행복한,274
아름다운,219
새로운,163
멋있는,160
섬세한,147
즐거운,126
슬픈,124
잘생겼다,103
예쁜,92
따듯한,90
아픈,65
완벽한,56
따스한,54
아쉬웠지만,45
귀여운,44
그리워하게,43
좋았지만,40
