,word,count
0,무대,3246
1,최고,2322
2,연기,2176
3,노래,2082
4,사랑,1571
5,앙상블,1478
6,리스,1455
7,감동,1329
8,넘버,1207
9,생각,1126
10,라다,907
11,메스,899
12,처음,864
13,연출,809
14,음악,787
15,조명,784
16,스토리,743
17,추천,739
18,군무,683
19,음향,550
