word,count
재미있는,2682
좋았던,1768
멋있는,1309
화려한,970
아쉬운,841
다를,693
즐거운,643
아름다운,537
행복한,326
완벽한,226
예쁜,186
새로운,170
슬픈,152
훌륭한,139
재밌었지만,123
지루한,108
유명한,97
탄탄한,86
좋았지만,85
충분한,78
