word,count
좋았던,674
아름다운,376
재미있는,192
아쉬운,147
행복한,124
멋진,113
예쁜,107
즐거운,85
따듯한,68
슬픈,67
새로운,50
다양한,36
완벽한,31
화려한,31
잔잔한,26
슬프지만,25
아프고,23
깊은,22
지루한,22
지루하지,22
