,word,count
0,멋진,430
1,화려한,393
2,화려하고,329
3,아름다운,241
4,예쁘고,168
5,완벽한,165
6,아쉬운,160
7,있었습니다,145
8,훌륭한,143
9,행복한,136
10,좋아하는,130
11,재미있게,130
12,엄청난,126
13,아름답고,119
14,즐거운,119
15,재밌어요,110
16,멋지고,93
17,행복했습니다,93
18,즐겁게,89
19,새로운,87
