word,count
좋았던,653
재미있는,263
즐거운,167
아쉬운,160
행복한,112
멋진,111
유명한,82
아름다운,53
힘든,50
신나는,42
신나고,42
넘치는,39
소중한,38
다양한,37
어려운,35
젊은,34
충분히,33
귀한,32
새로운,32
따듯한,30
