word,count
좋았던,108
아쉬운,78
재미있는,62
멋있는,54
강렬한,35
아름다운,23
충분한,12
새로운,10
훌륭한,9
평범한,9
부족한,9
행복한,8
힘든,8
즐거운,8
불필요한,7
엄청난,6
깊은,6
멋집니다,5
지루한,5
완벽하게,5
