word,count
영원히,374
좋았던,345
재미있는,308
행복한,229
멋진,143
아쉬운,113
즐거운,98
아름다운,93
완벽한,85
예쁜,48
따듯한,41
어려운,41
성장하는,39
슬픈,36
새로운,34
건강하게,33
힘든,33
무사히,32
훌륭한,30
귀엽고,29
