,word,count
0,연기,1163
1,사랑,903
2,노래,545
3,무대,518
4,최고,503
5,감정,407
6,넘버,397
7,마음,371
8,생각,371
9,감동,367
10,눈물,300
11,처음,271
12,목소리,249
13,이해,232
14,음악,231
15,조베르,208
16,여운,206
17,해바라기,205
18,연출,196
19,이지혜,193
