word,count
좋았던,416
재미있는,235
아쉬운,96
행복한,81
멋진,65
슬픈,36
새로운,30
아름다운,28
즐거운,27
충분한,26
깊은,23
훌륭한,21
어려운,21
완벽한,20
힘든,20
아쉽고,19
위대한,19
충분히,19
빠른,18
있었고,16
