,word,count
0,멋진,1084
1,화려한,483
2,아름다운,403
3,완벽한,349
4,새로운,340
5,화려하고,290
6,좋아하는,282
7,재미있게,280
8,재밌어요,280
9,아쉬운,254
10,즐거운,249
11,있었습니다,244
12,아쉽네요,239
13,멋지고,226
14,재밌었어요,218
15,훌륭한,212
16,행복한,212
17,즐겁게,201
18,좋았던,187
19,멋있었어요,183
