word,count
따듯한,220
좋았던,219
재미있는,176
행복한,101
아름다운,94
예쁜,77
소중한,35
즐거운,33
슬픈,33
아쉬운,30
사랑스러운,25
귀여운,25
젊은,16
멋있는,13
평범한,13
잔잔한,11
지루한,10
완벽한,9
유쾌한,8
새로운,8
