word,count
예쁜,1052
재미있는,941
좋았던,864
행복한,345
아름다운,325
따듯한,238
즐거운,183
아쉬운,178
귀여운,118
벅차오르는,117
멋있는,98
새로운,96
잔잔한,87
힘든,55
잘생겼다,42
지루한,42
완벽한,41
가득한,38
예쁘네요,37
어려운,27
