word,count
좋았던,612
아름다운,323
아쉬운,193
멋있는,191
재미있는,180
슬픈,131
행복한,130
예쁜,122
젊은,107
잔잔한,99
즐거운,93
아픈,93
사랑스러운,63
순수한,61
완벽한,51
애절한,45
깊은,44
힘든,40
따듯한,40
섬세한,40
