word,count
좋았던,2249
멋있는,1429
재미있는,1104
아쉬운,906
아름다운,577
화려한,448
행복한,430
즐거운,373
애절한,338
슬픈,277
완벽한,267
새로운,241
빨간,221
강렬한,162
아픈,129
예쁜,127
훌륭한,126
지루한,117
영원한,114
섹시한,104
