,word,count
0,엘리자,9855
1,토드,5819
2,엘리,5000
3,연기,4779
4,최고,4333
5,노래,4218
6,죽음,4149
7,무대,3743
8,넘버,2447
9,생각,2289
10,감동,2130
11,김준수,2122
12,처음,1986
13,목소리,1750
14,이지훈,1523
15,기대,1327
16,루돌프,1276
17,매력,1265
18,캐스팅,1197
19,사랑,1135
