word,count
재미있는,21721
좋았던,3165
아쉬운,1009
새로운,781
즐거운,589
행복한,409
멋진,377
아름다운,371
완벽한,323
잘생겼다,170
재미있었습니다,157
재밌는데,117
넘치는,116
재미없어요,110
슬픈,107
미쳤어요,102
아쉽습니다,98
원해,97
유명한,96
저래도,91
