,word,count
0,생각,237
1,넘버,196
2,사랑,169
3,처음,158
4,연기,152
5,무대,135
6,반전,124
7,순간,96
8,이해,92
9,마음,90
10,내용,90
11,눈물,85
12,최고,75
13,사람,74
14,감정,71
15,하루,68
16,웹툰,67
17,우주,63
18,선택,59
19,페어,57
