word,count
좋았던,4154
재미있는,1904
멋진,1514
아쉬운,1001
즐거운,797
행복한,618
새로운,516
유명한,491
완벽한,437
아름다운,426
훌륭한,324
엄청난,297
어렵게,243
필요없는,230
미친,208
멋졌습니다,201
멋있었어요,193
기대하고,191
대단한,188
섬세한,187
