,word,count
0,멋진,578
1,좋아하는,248
2,즐거운,223
3,재미있게,208
4,즐겁게,194
5,익숙한,190
6,있었습니다,147
7,아쉬운,143
8,새로운,134
9,행복한,134
10,재밌었어요,132
11,재밌고,126
12,재밌어요,122
13,좋았던,120
14,좋았구요,114
15,탄탄한,102
16,행복했습니다,100
17,좋아해서,93
18,화려한,89
19,아름다운,87
