,word,count
0,재밌었어요,403
1,멋진,361
2,재밌어요,321
3,재미있게,260
4,즐거운,178
5,완벽한,157
6,즐겁게,147
7,새로운,143
8,있었습니다,139
9,아쉬운,132
10,잔인한,131
11,아쉽네요,127
12,재밌고,117
13,좋았던,112
14,좋아하는,111
15,행복한,104
16,미친,103
17,재밌었습니다,103
18,재미있었어요,97
19,재미있어요,93
