,word,count
0,노래,5775
1,연기,2303
2,감동,1561
3,최고,1470
4,무대,1386
5,생각,1231
6,스토리,1011
7,처음,890
8,사랑,727
9,음악,668
10,넘버,659
11,추천,629
12,앙상블,597
13,기대,586
14,목소리,583
15,내용,548
16,커튼,537
17,페어,491
18,그녀,469
19,사람,456
