,word,count
0,아름다운,101
1,멋진,76
2,나쁜,53
3,새로운,46
4,좋았던,46
5,슬픈,45
6,아쉽네요,43
7,예쁘고,42
8,아쉬운,41
9,좋겠습니다,36
10,슬프고,36
11,있었습니다,36
12,좋았구요,30
13,좋아하는,30
14,아름답고,27
15,재밌어요,27
16,좋다,26
17,색다른,25
18,좋은데,24
19,아쉬워요,24
