,word,count
0,노래,656
1,엄마,434
2,최고,403
3,연기,372
4,무대,350
5,감동,283
6,커튼,247
7,생각,241
8,처음,182
9,음악,179
10,아바,161
11,부모님,134
12,추천,113
13,가족,108
14,넘버,104
15,루나,99
16,관객,97
17,열정,96
18,내용,94
19,친구,93
