,word,count
0,인생,429
1,연기,392
2,눈물,330
3,넘버,306
4,생각,298
5,최고,285
6,감동,281
7,위로,222
8,추천,187
9,원고,185
10,노래,179
11,무대,170
12,사람,162
13,마음,155
14,처음,134
15,사랑,120
16,힐링,111
17,엄마,106
18,과거,100
19,원고지,99
