word,count
좋았던,554
아름다운,217
아쉬운,184
재미있는,163
멋있는,149
예쁜,111
슬픈,91
새로운,53
나쁜,53
행복한,41
즐거운,39
아픈,30
색다른,25
좋았지만,24
훌륭한,23
다양한,23
화려한,23
지루한,23
충분한,22
힘든,19
