word,count
좋았던,612
아름다운,323
재미있는,171
아쉬운,159
슬픈,131
행복한,122
멋진,110
젊은,107
즐거운,93
예쁜,88
아픈,68
잔잔한,64
순수한,61
완벽한,51
깊은,44
섬세한,40
훌륭한,35
사랑스러운,35
따듯한,34
힘든,33
