word,count
재미있는,1071
좋았던,731
행복한,334
즐거운,234
멋있는,211
아쉬운,203
사랑스러운,163
귀여운,115
유쾌한,95
야한,82
완벽한,81
따듯한,67
예쁜,60
아름다운,59
당연한,54
새로운,49
시끄럽게,40
당연해질,39
필요한,39
신나는,33
