,word,count
0,따뜻한,51
1,재밌어요,47
2,좋겠습니다,34
3,멋진,31
4,즐거웠습니다,30
5,슬프고,25
6,아름다운,25
7,새로운,21
8,있었습니다,20
9,깊은,20
10,힘든,19
11,훌륭한,18
12,완벽한,18
13,따뜻하고,18
14,있다는,18
15,아픈,18
16,아쉽네요,18
17,충분하다,17
18,즐거운,17
19,좋았던,17
