word,count
멋있는,192
좋았던,190
아쉬운,111
재미있는,109
강렬한,94
행복한,33
엄청난,30
짧아서,28
다양한,23
빠른,23
새로운,22
아름다운,20
짧은,20
힘든,16
완벽한,15
훌륭한,14
충분한,11
슬픈,10
있길,10
대단한,9
