word,count
좋았던,2233
멋있는,1064
아쉬운,765
재미있는,577
새로운,531
행복한,400
즐거운,359
아름다운,317
화려한,286
완벽한,173
쉬운,164
힘든,153
훌륭한,141
귀여운,134
좋았지만,109
기대하고,109
유명한,104
지루한,100
예쁜,94
어려운,94
