word,count
좋았던,2296
재미있는,1091
즐거운,742
멋진,578
아쉬운,412
행복한,311
익숙한,190
아름다운,174
새로운,134
화려한,113
탄탄한,102
좋았지만,84
슬픈,83
멋있고,80
멋지고,74
완벽한,73
유명한,70
훌륭한,70
넘치는,68
다양한,64
