word,count
재미있는,2794
좋았던,1512
아름다운,697
아쉬운,334
행복한,264
잘생겼다,245
즐거운,183
예쁜,166
멋진,95
슬픈,93
새로운,92
지루한,57
사랑스런,52
깊은,47
필요해,46
진정한,46
다양한,40
따듯한,40
완벽한,39
나란히,38
