,word,count
0,넘버,969
1,최고,957
2,연기,738
3,사람,592
4,노래,581
5,생각,491
6,사랑,432
7,감동,410
8,무대,358
9,내용,273
10,처음,268
11,추천,266
12,스토리,258
13,여성,227
14,앙상블,204
15,세상,199
16,시대,197
17,여자,183
18,목소리,180
19,눈물,169
