,word,count
0,넘버,607
1,미호,549
2,사랑,417
3,최고,298
4,생각,297
5,연기,267
6,노래,259
7,힐링,248
8,고대,242
9,내용,209
10,무대,201
11,추천,181
12,기분,177
13,감동,174
14,사람,169
15,페어,168
16,위로,159
17,마음,147
18,소리,145
19,웃음,130
