word,count
좋았던,2296
재미있는,1168
멋있는,1001
즐거운,742
아쉬운,479
행복한,332
새로운,217
익숙한,190
아름다운,174
화려한,117
탄탄한,102
신나는,91
귀여운,88
좋았지만,84
슬픈,83
유쾌한,79
완벽한,73
유명한,70
훌륭한,70
넘치는,68
