,word,count
0,신나고,183
1,신나는,162
2,즐거운,132
3,즐겁게,121
4,신나게,101
5,재미있게,70
6,유명한,65
7,멋진,60
8,즐겁고,56
9,젊은,48
10,익숙한,44
11,재밌었어요,43
12,재밌고,42
13,화려한,39
14,재미있고,37
15,넘치는,36
16,있었습니다,33
17,가볍게,32
18,재밌었습니다,32
19,유쾌한,31
