word,count
좋았던,1111
멋진,437
아쉬운,265
재미있는,234
훌륭한,143
즐거운,139
깊은,133
화려한,105
아름다운,97
행복한,93
완벽한,85
뜨거운,85
아픈,78
있었고,71
멋졌습니다,71
멋지고,68
진정한,61
희의,59
야하는,58
벅찬,57
