word,count
재미있는,2596
좋았던,1768
화려한,906
다를,693
멋진,683
아쉬운,680
즐거운,643
아름다운,537
행복한,318
완벽한,226
슬픈,152
예쁜,141
훌륭한,139
멋지고,125
재밌었지만,123
새로운,110
멋있고,110
유명한,97
멋졌어요,89
탄탄한,86
