,word,count
0,행복했으면,33
1,예쁘고,31
2,슬픈,30
3,아름다운,26
4,소중한,26
5,따뜻한,24
6,잔잔한,22
7,재밌어요,21
8,좋겠습니다,21
9,평범한,17
10,잔잔하고,16
11,예쁜,16
12,아름답고,14
13,행복하길,14
14,행복한,14
15,재미있어요,13
16,잔잔하게,13
17,있다는,13
18,특별한,12
19,슬프고,12
