word,count
좋았던,161
재미있는,92
예쁜,76
행복한,72
아름다운,67
슬픈,52
잔잔한,51
따듯한,43
소중한,31
아쉬운,27
즐거운,17
평범한,17
행복하길,14
귀여운,13
특별한,12
힘든,10
새로운,9
어려운,9
멋있는,9
소중함을,9
