word,count
좋았던,720
즐거운,278
재미있는,267
젊은,160
행복한,153
익숙한,144
멋진,129
아쉬운,129
아름다운,109
붉은,73
따듯한,57
소중한,36
신나고,34
귀엽고,34
신나게,34
새로운,32
깊은,30
슬픈,28
잔잔한,25
유명한,24
