,word,count
0,예쁘고,382
1,재밌어요,260
2,예뻐요,218
3,예쁜,157
4,아름다운,129
5,이쁘고,121
6,예뻐서,111
7,행복한,106
8,따뜻한,106
9,재밌었어요,99
10,재미있게,85
11,행복했어요,75
12,재미있어요,73
13,행복했습니다,70
14,재밌고,69
15,좋아하는,65
16,귀엽고,65
17,따뜻하고,65
18,새로운,64
19,멋진,54
