word,count
재미있는,885
좋았던,646
슬픈,269
행복한,248
즐거운,243
따듯한,177
아쉬운,146
귀엽고,61
신나고,60
원하는,57
자유로운,50
새로운,45
그랬잖아,44
힘든,42
멋진,41
청량한,41
완벽한,38
행복해야,37
무사히,36
빠른,35
