,id,date,rating,views,like,title,text
0,5,lsh9***예매자,2018.07.31,조회 2190,"공감 1
공감하기",베스트스토리를 잘 모르는 초등학생 아이들도 즐거워한 공연,"초등학교 6학년과 2학년 아이를 데리고 공연을 봤습니다
방학선물로

초등학교 2학년 아이는 스토리를 어려워했습니다
하지만 점프 공연 난타 공연 삼총사 드림걸즈 등의 뮤지컬을
본 중에 가장 재미있었다고 엄청 좋아했습니다

탭댄스에 화려한 공연과 멋진 가창력을 겸비한
김석훈 김선경 홍지민 정단영 정민 송영창 김호님의 연기력에
기립박수를 드립니다

처남과 와이프와 아이둘 모두 엄청 좋아해서
티켓을 선물한 제가 다 뿌듯 ㅎㅎㅎ

그외에 이름을 잘 모르는 앙상블 배우 여러분들
가장 고생하셨습니다 열심히 연습해주신 여러분들이 있기에
너무 좋은 공연 잘 봐서 무척이나 감사드립니다

정말 돈 안아까운 공연입니다
가족들과 꼭 한번 보시길 바랍니다 강추합니다"
1,5,remi***예매자,2018.07.18,조회 1276,"공감 3
공감하기",베스트show must go on,"막이 올라가는 동시에 코러스들의 ''춤추는 다리''로 시선을 압도하는 <브로드웨이 42번가>는 무명 코러스 페이 소여의 성공담이다.
<프리티 레이디>라는 극중 뮤지컬의 오디션부터 시작해 연습 과정과 돌발 상황의 역경을 모두 지나 성공적인 무대의 스타 탄생이라는 익숙한 이야기는 우리가 의례히 뮤지컬 하면 떠올리는 온갖 화려한 볼거리와 무대 뒤에서 일어나는 일련의 코믹한 소동극을 통해 160분의 러닝타임을 빈틈없이 채운다.
넘버들도 좋지만 기억에 남는 건 화려한 군무와 끊임없이 변주되는 탭댄스의 향연이다.
근래 본 공연 중에 가장 유머러스한 공연으로 시종일관 웃음이 끊기지 않는 멋진 작품이었다."
2,5,skyth***예매자,2018.07.01,조회 3157,"공감 40
공감하기",베스트심장이 뛰고 발걸음은 날아,"여자친구와 결혼 전 마지막으로
뮤지컬을 보러 가기로 했습니다.
듣기로는 해당회차에 출연하는 배우들이 오랫동안 자리를 지켰다고 듣고
신선함이 살아있을거라는 생각은 못한 채 공연장에 들어 갔습니다.
항상 조기예매를 하는지라 자리도 좋은 자리였죠.

오프닝

시작부터 입이 벌어졌습니다. 숨을 쉴 틈도 주지 않은 채 모든 배우들이 온 몸으로
자신들의 열정을 노련미에 담아 시원하게 표현하였고, 감탄이 끊어지지 않았습니다.

또 중간중간 배우들의 노래가 인상깊었는데
주연급 배우들의 섬세한 표현 뿐만 아니라 코러스들 위주로 진행되는 곡들에서도 깊은 감동을 받았습니다.
극 중 (너는 무대 위의 먼지에 불과해)
라는 마쉬의 말을 보란듯이 극복하고
또한 모든 코러스들의 열정 또한

그동안 코러스들을 대수롭지 않게 여긴
내가 먼저였구나 라고 생각하게 되었습니다.

그저 화려하기만 하지 않은, 아주 따뜻한 교훈이 담긴. 하지만 그 교훈이 신나는 탭댄스 리듬에 실려 날아오는, 아주 행복한 시간이었습니다.

기회가 된다면 내용을 아는 상태로 한번 더 관람해도 좋을 것 같아요.

공연 후 여자친구와 나눌 이야기도 많았구요.너무 행복한 시간이었습니다.
감사합니다."
3,5,jungja***예매자,2018.10.10,조회 31,"공감 0
공감하기",좋아요좋아,조아요조아요조아요조아
4,5,soosun***예매자,2018.10.08,조회 28,"공감 0
공감하기",아주 오랜만에 행복하게 관람했습니다,가족과 함께 오랜만에 서울에서 하는 공연을 봤는데~너무 좋았고 대박 감동이었습니다~^^
5,5,obb***예매자,2018.10.07,조회 29,"공감 0
공감하기",브로드웨이로~~~,시간 가는줄 모르는 열정적인 공연. 쵝오~~♥♥
6,5,obb***예매자,2018.10.07,조회 29,"공감 0
공감하기",브로드웨이로~~~,시간 가는줄 모르는 열정적인 공연. 쵝오~~♥♥
7,5,sunro***예매자,2018.09.29,조회 41,"공감 0
공감하기",화려해요,신나고 화려해요~ 볼거리도 많아요
8,5,Josep***예매자,2018.09.27,조회 21,"공감 0
공감하기",진짜 재미있어요,여태 본 뮤지컬중엔 가장 화려
9,3,tikit***예매자,2018.09.21,조회 54,"공감 0
공감하기",그닥,"생각보다 별로였습니다
내용과 연기가 너무 빈약합니다"
