,id,date,rating,views,like,title,text
0,5,zkdkf***예매자,2021.09.27,조회 31,"공감 0
공감하기",오픈런존버탑니다,일년내내해주세요저도찐해적될수있게
1,5,soomilee0***예매자,2021.09.18,조회 26,"공감 0
공감하기",넘버와 스토리의 하모니,배우들의 열연과 중독적인 넘버 스토리까지 완벽한 뮤지컬
2,4,ryuyj***예매자,2021.09.15,조회 31,"공감 0
공감하기",해적,보고싶어요
3,5,angda***예매자,2021.09.13,조회 31,"공감 0
공감하기",멋진 용병이 되어,"앉혔습니다
다행이죠
너무 힘들었습니다"
4,5,zmd***예매자,2021.09.13,조회 32,"공감 0
공감하기",최고의 무대,"잠시 쉬어가는 해적!
그 항해까지 함께 할 수 있어서 너무 좋았습니다
모두 고생하셨어요"
5,5,psrsrs***예매자,2021.09.13,조회 33,"공감 0
공감하기",넘버가 넘 좋아요,"넘버가 넘 좋아요ㅎㅎ
진짜 마약같아요 ㅋ"
6,5,silverain***예매자,2021.09.13,조회 17,"공감 0
공감하기",좋았어요,잘 봤습니다
7,5,Isc***예매자,2021.09.13,조회 31,"공감 0
공감하기",잊지못할 기억 10번의 승선!,"정말 따듯하고 아름다운 극.
넘버들의 가사와 음악이 정말 예쁘고
배우님들 모두 사랑할수밖에 없는 인물들을 그려주셨어요."
8,5,hyunlee***예매자,2021.09.13,조회 19,"공감 0
공감하기",뮤지컬 〈해적〉,재밌게 관람했습니다!
9,5,govmal1***예매자,2021.09.13,조회 22,"공감 0
공감하기",얼른 다시 만나고 싶어요,ㅠㅠㅠㅠㅠㅠ빨리 보고싶어요
10,5,Rha***예매자,2021.09.13,조회 17,"공감 0
공감하기",굿바이 해적들,또 만납시다!!
11,5,sil***예매자,2021.09.13,조회 16,"공감 0
공감하기",해적,왜때문에 해적이 오픈런이 아니죠??!!!!
12,5,Rha***예매자,2021.09.13,조회 16,"공감 0
공감하기",안녕 해적들~,만나서 방가웠어~
13,5,suhoq***예매자,2021.09.13,조회 11,"공감 0
공감하기",보고싶다,이 해적들아!
